order,station,post,lat,long,lat
5628,三田,669-1528,三田市駅前町１丁目,135.23052,34.888259
5629,三田,669-1528,三田市駅前町１丁目,135.23052,34.888259
5630,横山,669-1535,三田市南が丘２-９-１３,135.219696,34.876633
5631,横山,669-1535,三田市南が丘２-９-１３,135.219696,34.876633
5632,フラワータウン,669-1546,三田市弥生が丘１-１１,135.202334,34.88546
5633,南矢代,669-2102,篠山市南矢代,135.174875,35.037697
5634,草野,669-2113,篠山市草野,135.1524,34.996887
5635,古市,669-2123,篠山市古市,135.154808,35.021932
5636,篠山口,669-2212,篠山市大沢,135.177452,35.056223
5637,篠山口,669-2212,篠山市大沢,135.177452,35.056223
5638,丹波大山,669-2221,篠山市西古佐,135.168533,35.072369
5639,下滝,669-3102,丹波市山南町下滝,135.094268,35.08791
5640,谷川,669-3125,丹波市山南町池谷,135.049666,35.082724
5641,谷川,669-3125,丹波市山南町池谷,135.049666,35.082724
5642,久下村,669-3131,丹波市山南町谷川,135.030557,35.075812
5643,柏原,669-3309,丹波市柏原町柏原,135.077082,35.127206
5644,石生,669-3464,丹波市氷上町石生,135.063719,35.152706
5645,黒井,669-4141,丹波市春日町黒井,135.097302,35.168549
5646,丹波竹田,669-4302,丹波市市島町中竹田,135.133908,35.24373
5647,市島,669-4324,丹波市市島町市島,135.130198,35.207868
5648,梁瀬,669-5101,朝来市山東町滝田,134.880682,35.322796
5649,和田山,669-5202,朝来市和田山町東谷,134.85137,35.34141
5650,和田山,669-5202,朝来市和田山町東谷,134.85137,35.34141
5651,竹田,669-5252,朝来市和田山町竹田,134.835422,35.298459
5652,江原,669-5311,豊岡市日高町日置,134.77575,35.469477
5653,国府,669-5331,豊岡市日高町上石,134.800016,35.496213
5654,城崎温泉,669-6103,豊岡市城崎町今津稗田,134.813437,35.623764
5655,玄武洞,669-6116,豊岡市城崎町上山,134.799305,35.588645
5656,竹野,669-6215,豊岡市竹野町草飼,134.756405,35.649807
5657,きりはまビーチ,669-6216,兵庫県豊岡市竹野町切浜,134.74504,35.658743
5658,佐津,669-6401,美方郡香美町香住区無南垣,134.685856,35.65314
5659,柴山,669-6431,美方郡香美町香住区浦上,134.663886,35.646454
5660,香住,669-6546,美方郡香美町香住区七日市,134.62359,35.635344
5661,餘部,669-6671,美方郡香美町香住区余部,134.556918,35.648658
5662,鎧,669-6672,美方郡香美町香住区鎧,134.575144,35.651691
5663,浜坂,669-6702,美方郡新温泉町浜坂,134.452558,35.620618
5664,久谷,669-6721,美方郡新温泉町久谷,134.517374,35.627549
5665,居組,669-6751,美方郡新温泉町居組,134.393736,35.606982
5666,諸寄,669-6753,美方郡新温泉町諸寄,134.434303,35.619529
5667,的形,670-0000,姫路市的形町小島東,134.742047,34.779882
5668,播磨高岡,670-0061,姫路市西今宿３丁目,134.658674,34.841918
5669,仁豊野,670-0801,姫路市仁豊野,134.728315,34.885144
5670,砥堀,670-0802,姫路市砥堀,134.724833,34.866427
5671,野里,670-0805,姫路市西中島,134.711251,34.856142
5672,京口,670-0841,姫路市城東町,134.70535,34.834672
5673,山陽姫路,670-0912,姫路市南町１,134.689263,34.828783
5674,姫路,670-0927,姫路市駅前町御殿前,134.690769,34.827659
5675,姫路,670-0927,姫路市駅前町御殿前,134.690769,34.827659
5676,姫路,670-0927,姫路市駅前町御殿前,134.690769,34.827659
5677,姫路,670-0927,姫路市駅前町御殿前,134.690769,34.827659
5678,手柄,670-0965,姫路市東延末５,134.681403,34.81986
5679,亀山,670-0973,姫路市亀山町高福地,134.676765,34.810672
5680,大塩,671-0103,姫路市大塩町宮前,134.757531,34.779346
5681,ひめじ別所,671-0221,姫路市別所町別所字今池１５７１-１,134.753309,34.805544
5682,御着,671-0232,姫路市御国野町御着,134.735486,34.816944
5683,夢前川,671-1121,姫路市広畑区東新町３,134.639457,34.798695
5684,山陽天満,671-1131,姫路市大津区天神町１,134.61741,34.796378
5685,平松,671-1145,姫路市大津区平松外開,134.601001,34.790751
5686,広畑,671-1153,姫路市広畑区高浜町１,134.62815,34.797736
5687,はりま勝原,671-1211,姫路市勝原区熊見,134.614105,34.810157
5688,網干,671-1227,姫路市網干区和久,134.584035,34.814096
5689,山陽網干,671-1253,姫路市網干区垣内中町１２-５,134.587953,34.787002
5690,竜野,671-1632,たつの市揖保川町黍田,134.522004,34.825522
5691,余部,671-2222,姫路市青山,134.642783,34.856483
5692,太市,671-2232,姫路市相野,134.607087,34.863998
5693,八家,672-8015,姫路市八家前浜,134.72188,34.784144
5694,白浜の宮,672-8023,姫路市白浜町塩辛甲,134.707123,34.786822
5695,妻鹿,672-8031,姫路市飾磨区妻鹿,134.692969,34.792271
5696,飾磨,672-8051,兵庫県姫路市飾磨区清水,134.675401,34.799748
5697,飾磨,672-8051,兵庫県姫路市飾磨区清水,134.675401,34.799748
5698,西飾磨,672-8079,姫路市飾磨区今在家４,134.651176,34.803045
5699,英賀保,672-8097,姫路市飾磨区山崎,134.644762,34.813235
5700,大久保,673-0000,明石市大久保町,134.939194,34.681914
5701,西明石,673-0005,明石市小久保町２丁目,134.960151,34.66591
5702,西新町,673-0023,明石市西新町３,134.980752,34.649661
5703,林崎松江海岸,673-0035,明石市南貴崎町,134.965056,34.652289
5704,藤江,673-0044,明石市藤江大塚,134.947571,34.663385
5705,三木,673-0403,兵庫県三木市末広一丁目1-35,134.981477,34.799814
5706,三木,673-0403,兵庫県三木市末広一丁目1-35,134.977604,34.794616
5707,大村,673-0404,三木市大村字谷後８４５-４,134.97146,34.808707
5708,恵比須,673-0413,三木市大塚２-１-５６,134.99861,34.797805
5709,三木上の丸,673-0431,三木市本町１-３-８,134.988814,34.800013
5710,高木,673-0435,兵庫県三木市別所町高木,134.970599,34.793569
5711,別所,673-0444,兵庫県三木市別所町東這田,134.963191,34.794497
5712,西這田,673-0445,兵庫県三木市別所町西這田1丁目,134.951328,34.794975
5713,下石野,673-0453,兵庫県三木市別所町下石野1丁目,134.928097,34.796847
5714,石野,673-0453,兵庫県三木市別所町下石野3丁目,134.933785,34.795014
5715,緑が丘,673-0541,三木市志染町広野字大廻西乙５８２-１４,135.02571,34.765108
5716,広野ゴルフ場前,673-0541,三木市志染町広野字宮ノ南乙５７７-１５,135.023069,34.770269
5717,志染,673-0551,三木市志染町西自由が丘１-８３６,135.007598,34.782459
5718,朝霧,673-0863,明石市大蔵谷字狩口,135.017485,34.644196
5719,大蔵谷,673-0871,明石市大蔵八幡町,135.008367,34.646585
5720,人丸前,673-0875,明石市大蔵天神町,135.002592,34.647556
5721,明石,673-0891,明石市大明石町１丁目,134.992512,34.649084
5722,山陽明石,673-0891,明石市大明石町１-４-１,134.99294,34.648725
5723,中八木,674-0063,明石市大久保町八木道重,134.936128,34.670832
5724,江井ヶ島,674-0064,兵庫県明石市大久保町江井島字辻鼻,134.919879,34.679022
5725,西江井ヶ島,674-0065,兵庫県明石市大久保町西島高見,134.908105,34.685688
5726,魚住,674-0082,明石市魚住町中尾,134.906028,34.696401
5727,山陽魚住,674-0082,明石市魚住町中尾,134.901953,34.689252
5728,東二見,674-0092,明石市二見町東二見藤寄,134.887924,34.700359
5729,西二見,674-0094,明石市二見町西二見池ノ下１４８１-２,134.876927,34.707167
5730,神野,675-0009,加古川市神野町西条,134.878854,34.790922
5731,浜の宮,675-0022,加古川市尾上町口里,134.83397,34.74091
5732,尾上の松,675-0027,加古川市尾上町今福,134.820794,34.748576
5733,日岡,675-0061,加古川市加古川町大野,134.857153,34.778643
5734,加古川,675-0065,加古川市加古川町篠原町,134.839447,34.767666
5735,加古川,675-0065,加古川市加古川町篠原町,134.839447,34.767666
5736,土山,675-0100,加古郡播磨町野添,134.888921,34.720482
5737,播磨町,675-0100,加古郡播磨町野添松の内,134.868159,34.716574
5738,東加古川,675-0101,加古川市平岡町新在家,134.869244,34.745857
5739,別府,675-0123,加古川市別府町朝日町,134.850702,34.730206
5740,宗佐,675-1201,兵庫県加古川市八幡町宗佐,134.922306,34.798144
5741,厄神,675-1213,加古川市上荘町国包,134.90682,34.794623
5742,厄神,675-1213,加古川市上荘町国包,134.906844,34.794561
5743,国包,675-1213,兵庫県加古川市上荘町国包,134.916603,34.797308
5744,樫山,675-1325,小野市樫山町字腰掛１４７６-３,134.949736,34.820491
5745,市場,675-1326,兵庫県小野市池尻町字尾ノカチ410-2,134.94436,34.824408
5746,小野,675-1331,小野市神明町字西畑ケ２３５-３,134.934146,34.843172
5747,小野町,675-1344,小野市下来住町中前,134.918466,34.833601
5748,市場,675-1345,兵庫県小野市黍田町字屋田635[1],134.932494,34.819352
5749,青野ケ原,675-1352,兵庫県小野市復井町字十郎260,134.927933,34.897297
5750,河合西,675-1355,小野市新部町,134.919519,34.879221
5751,粟生,675-1358,小野市粟生町,134.909509,34.856859
5752,粟生,675-1358,小野市粟生町,134.909551,34.856899
5753,粟生,675-1358,小野市粟生町,134.909435,34.857577
5754,葉多,675-1377,小野市葉多町字家ケ内５７８-２,134.919852,34.850204
5755,網引,675-2113,加西市網引町字堂の前,134.877982,34.862022
5756,田原,675-2114,加西市田原町字前,134.866744,34.865486
5757,法華口,675-2212,加西市東笠原町字沖,134.856384,34.875262
5758,播磨下里,675-2231,加西市王子町字野中,134.840114,34.886258
5759,北条町,675-2312,加西市北条町北条,134.832617,34.929664
5760,播磨横田,675-2335,加西市西横田町字下モ田,134.825246,34.91048
5761,長,675-2342,加西市西長町字二反田,134.82566,34.896484
5762,宝殿,676-0000,高砂市米田町神爪八ノ森,134.812158,34.784795
5763,荒井,676-0016,高砂市荒井町扇町,134.793616,34.757833
5764,高砂,676-0022,高砂市高砂町浜田町２-１-１,134.802343,34.751978
5765,伊保,676-0072,高砂市伊保港町,134.787048,34.767171
5766,山陽曽根,676-0082,高砂市曽根町入江浜,134.77321,34.77553
5767,曽根,676-0815,高砂市阿弥陀,134.769838,34.793304
5768,比延,677-0033,西脇市鹿野町,134.995733,34.988773
5769,日本へそ公園,677-0039,西脇市上比延町大字芦谷滝ノ上,134.997633,35.002069
5770,新西脇,677-0053,西脇市和布町,134.977563,34.977907
5771,西脇市,677-0054,西脇市野村町,134.968795,34.971702
5772,相生,678-0006,相生市本郷町,134.47341,34.818052
5773,相生,678-0006,相生市本郷町,134.47341,34.818052
5774,西相生,678-0062,相生市千尋町,134.450563,34.801303
5775,坂越,678-0173,赤穂市浜市,134.417244,34.768679
5776,播州赤穂,678-0239,赤穂市加里屋,134.392976,34.756601
5777,天和,678-0256,赤穂市鷆和,134.351418,34.749097
5778,備前福河,678-0257,赤穂市福浦,134.331664,34.746681
5779,有年,678-1184,赤穂市有年横尾,134.395568,34.829263
5780,上郡,678-1233,赤穂郡上郡町大字大持,134.354081,34.865845
5781,上郡,678-1233,赤穂郡上郡町大字大持,134.353083,34.866413
5782,苔縄,678-1277,赤穂郡上郡町大字苔縄,134.354083,34.896828
5783,河野原円心,678-1278,赤穂郡上郡町大字河野原,134.352516,34.919603
5784,滝野,679-0211,加東市上滝野,134.954919,34.941034
5785,滝,679-0211,加東市上滝野,134.962374,34.948812
5786,社町,679-0221,加東市河高,134.934507,34.920336
5787,本黒田,679-0302,西脇市黒田庄町黒田,134.99591,35.052941
5788,船町口,679-0304,西脇市黒田庄町船町,135.009342,35.06291
5789,黒田庄,679-0313,西脇市黒田庄町岡,134.992522,35.022689
5790,香呂,679-2144,姫路市香寺町中屋,134.735895,34.911389
5791,溝口,679-2161,姫路市香寺町溝口,134.742347,34.927859
5792,福崎,679-2212,神崎郡福崎町福田,134.750618,34.960637
5793,甘地,679-2323,神崎郡市川町甘地,134.758525,34.98814
5794,鶴居,679-2334,神崎郡市川町鶴居,134.754716,35.023742
5795,長谷,679-3102,神崎郡神河町栗,134.748103,35.117029
5796,寺前,679-3112,神崎郡神河町鍛治,134.743255,35.065462
5797,新野,679-3114,神崎郡神河町新野,134.752482,35.050278
5798,生野,679-3301,朝来市生野町口銀谷,134.789259,35.163227
5799,青倉,679-3401,朝来市物部,134.811789,35.26719
5800,新井,679-3431,朝来市新井,134.79508,35.236471
5801,東觜崎,679-4108,たつの市神岡町大住寺,134.557685,34.887629
5802,本竜野,679-4126,たつの市龍野町中村,134.555611,34.861762
5803,播磨新宮,679-4313,たつの市新宮町新宮,134.545766,34.921442
5804,千本,679-4346,たつの市新宮町千本,134.494327,34.942508
5805,三日月,679-5133,佐用郡佐用町三日月,134.435318,34.984846
5806,西栗栖,679-5154,たつの市新宮町鍛冶屋,134.470646,34.952378
5807,播磨徳久,679-5211,佐用郡佐用町下徳久,134.385711,34.990473
5808,佐用,679-5300,佐用郡佐用町間島田,134.356538,35.003579
5809,佐用,679-5300,佐用郡佐用町間島田,134.356538,35.003579
5810,佐用,679-5300,佐用郡佐用町間島田,134.356538,35.003579
5811,石井,679-5321,佐用郡佐用町大字下石井,134.357271,35.082257
5812,平福,679-5331,佐用郡佐用町大字平福,134.372079,35.044206
5813,上月,679-5523,佐用郡佐用町上月,134.32251,34.983425
5814,久崎,679-5641,佐用郡佐用町久崎,134.344237,34.960153
5815,隼,680-0404,八頭郡八頭町見槻中,134.270503,35.388707
5816,東郡家,680-0423,八頭郡八頭町堀越,134.259877,35.429036
5817,八頭高校前,680-0451,八頭郡八頭町久能寺,134.246254,35.405799
5818,河原,680-0457,八頭郡八頭町国中,134.223098,35.397522
5819,郡家,680-0461,八頭郡八頭町郡家,134.250807,35.412824
5820,郡家,680-0461,八頭郡八頭町郡家,134.250807,35.412824
5821,因幡船岡,680-0471,八頭郡八頭町船岡,134.249174,35.395187
5822,安部,680-0526,八頭郡八頭町日下部徳尾,134.291682,35.374526
5823,八東,680-0531,八頭郡八頭町才代,134.316496,35.363572
5824,丹比,680-0604,八頭郡八頭町南,134.356175,35.360734
5825,徳丸,680-0607,八頭郡八頭町徳丸賀輪１２２２番３,134.335719,35.364323
5826,若桜,680-0701,八頭郡若桜町大字若桜,134.398289,35.345253
5827,鳥取,680-0835,鳥取市東品治町,134.225901,35.493953
5828,鳥取,680-0835,鳥取市東品治町,134.225901,35.493953
5829,湖山,680-0942,鳥取市湖山町東１,134.186232,35.513455
5830,鳥取大学前,680-0945,鳥取市湖山町南五丁目１９９-２２,134.174305,35.51804
5831,国英,680-1216,鳥取市河原町釜口,134.217702,35.373016
5832,岩美,681-0003,岩美郡岩美町浦富,134.335595,35.574182
5833,東浜,681-0011,岩美郡岩美町陸上,134.362225,35.599471
5834,大岩,681-0073,岩美郡岩美町大谷,134.308114,35.566835
5835,倉吉,682-0022,倉吉市上井町,133.849661,35.45473
5836,東山公園,683-0006,米子市車尾,133.351902,35.430753
5837,東山公園,683-0006,米子市車尾,133.351902,35.430753
5838,米子,683-0036,米子市弥生町,133.33657,35.42327
5839,米子,683-0036,米子市弥生町,133.33657,35.42327
5840,米子,683-0036,米子市弥生町,133.33657,35.42327
5841,米子,683-0036,米子市弥生町,133.33657,35.42327
5842,博労町,683-0052,米子市博労町,133.339619,35.43168
5843,富士見町,683-0055,米子市冨士見町,133.336627,35.434602
5844,大篠津町,683-0101,米子市大篠津町中沢,133.255891,35.4889
5845,和田浜,683-0102,米子市和田町,133.265496,35.480541
5846,後藤,683-0804,米子市米原,133.331264,35.440026
5847,弓ケ浜,683-0851,鳥取県米子市夜見町字樋口三1351,133.288527,35.466757
5848,河崎口,683-0852,米子市河崎,133.305407,35.45676
5849,三本松口,683-0853,米子市両三柳,133.323072,35.446159
5850,境港,684-0004,境港市大正町１,133.222762,35.545002
5851,馬場崎町,684-0021,境港市馬場崎町,133.2265,35.538461
5852,上道,684-0041,境港市中野町,133.230748,35.531148
5853,余子,684-0043,境港市竹内町,133.236464,35.521216
5854,高松町,684-0045,境港市高松町五輪松,133.23985,35.515408
5855,中浜,684-0053,境港市小篠津町,133.24518,35.506165
5856,米子空港,684-0055,境港市佐斐神町,133.247372,35.502321
5857,福部,689-0111,鳥取市福部町栗谷,134.287239,35.545512
5858,末恒,689-0201,鳥取市伏野,134.135739,35.52395
5859,宝木,689-0216,鳥取市気高町宝木,134.081789,35.514153
5860,浜村,689-0332,鳥取市気高町勝見,134.050749,35.509522
5861,青谷,689-0501,鳥取市青谷町青谷,133.995782,35.516228
5862,泊,689-0605,東伯郡湯梨浜町園,133.936515,35.509103
5863,松崎,689-0712,東伯郡湯梨浜町中興寺,133.902053,35.46871
5864,津ノ井,689-1102,鳥取市大字津ノ井,134.248594,35.461129
5865,用瀬,689-1201,鳥取市用瀬町用瀬,134.205085,35.343492
5866,鷹狩,689-1213,鳥取市用瀬町鷹狩,134.206304,35.354205
5867,因幡社,689-1225,鳥取市用瀬町宮原,134.196673,35.312507
5868,智頭,689-1402,八頭郡智頭町大字智頭,134.22559,35.264992
5869,智頭,689-1402,八頭郡智頭町大字智頭,134.22559,35.264992
5870,恋山形,689-1421,八頭郡智頭町大字大内字,134.279083,35.255641
5871,山郷,689-1426,八頭郡智頭町大字西谷,134.288644,35.232581
5872,土師,689-1434,八頭郡智頭町大字三吉,134.225627,35.232901
5873,那岐,689-1451,八頭郡智頭町大字大背,134.209968,35.213769
5874,下北条,689-2114,東伯郡北栄町北尾,133.809109,35.481915
5875,由良,689-2221,東伯郡北栄町由良宿,133.754367,35.490236
5876,八橋,689-2301,東伯郡琴浦町八橋,133.673683,35.503256
5877,浦安,689-2303,東伯郡琴浦町徳万,133.693462,35.499695
5878,赤碕,689-2501,東伯郡琴浦町赤碕,133.634527,35.512437
5879,中山口,689-3114,西伯郡大山町田中,133.590017,35.52088
5880,下市,689-3124,西伯郡大山町上市,133.566302,35.518821
5881,御来屋,689-3205,西伯郡大山町西坪,133.502858,35.512234
5882,名和,689-3211,西伯郡大山町御来屋,133.49192,35.507256
5883,大山口,689-3309,西伯郡大山町国信,133.456718,35.485045
5884,淀江,689-3402,米子市淀江町淀江,133.429788,35.457017
5885,伯耆大山,689-3543,米子市蚊屋,133.384216,35.430142
5886,伯耆大山,689-3543,米子市蚊屋,133.384216,35.430142
5887,岸本,689-4135,西伯郡伯耆町押口,133.409475,35.387333
5888,伯耆溝口,689-4201,西伯郡伯耆町溝口,133.435357,35.348207
5889,江尾,689-4401,日野郡江府町大字江尾,133.484837,35.283043
5890,武庫,689-4411,日野郡江府町武庫,133.476857,35.267419
5891,根雨,689-4503,日野郡日野町根雨,133.442036,35.241483
5892,黒坂,689-5131,日野郡日野町黒坂,133.383674,35.206893
5893,上菅,689-5137,日野郡日野町上菅,133.341813,35.193886
5894,生山,689-5211,日野郡日南町生山,133.322054,35.171066
5895,上石見,689-5664,日野郡日南町中石見,133.351273,35.112622
5896,松江,690-0003,松江市朝日町,133.063871,35.463947
5897,東松江,690-0025,松江市八幡町灘大土手外,133.128472,35.445507
5898,乃木,690-0044,松江市浜乃木２,133.048665,35.44599
5899,松江イングリッシュガーデン前,690-0122,松江市西浜佐陀町２６４-６,133.003643,35.477394
5900,長江,690-0133,松江市東長江町１６２０-３,132.974399,35.479792
5901,朝日ヶ丘,690-0151,島根県松江市古曽志町,132.987954,35.480865
5902,秋鹿町,690-0261,松江市秋鹿町３３４２-２,132.95672,35.477231
5903,高ノ宮,690-0263,松江市大垣町１１４５-５,132.930401,35.471792
5904,松江フォーゲルパーク,690-0263,松江市大垣町２８-３,132.943716,35.474969
5905,津ノ森,690-0264,松江市大野町１１７-３,132.919002,35.466378
5906,松江しんじ湖温泉,690-0874,松江市中原町３１,133.046039,35.46731
5907,雲州平田,691-0001,出雲市平田町２２２６,132.823685,35.432312
5908,旅伏,691-0012,出雲市西代町５８５-６,132.806899,35.42116
5909,美談,691-0013,出雲市美談町５１４-６,132.798006,35.412572
5910,一畑口,691-0074,出雲市小境町３７５-２,132.882819,35.464605
5911,伊野灘,691-0074,出雲市小境町３７９-３,132.900862,35.461308
5912,布崎,691-0076,出雲市園町１２９５-５,132.855049,35.450275
5913,湖遊館新駅,691-0076,出雲市園町５５-１,132.862037,35.452611
5914,園,691-0076,出雲市園町１６８-５,132.868136,35.456158
5915,荒島,692-0007,安来市荒島町小山廻,133.207432,35.431817
5916,安来,692-0011,安来市安来町,133.259279,35.427995
5917,出雲市,693-0001,出雲市今市町,132.756518,35.360694
5918,電鉄出雲市,693-0001,出雲市今市町１２５９-３８,132.75777,35.36113
5919,出雲科学館パークタウン前,693-0001,出雲市今市町１９０５-４,132.766186,35.362844
5920,大津町,693-0011,出雲市大津町１３９８-６,132.774315,35.36916
5921,武志,693-0014,出雲市武志町４２-２,132.773251,35.388003
5922,川跡,693-0014,出雲市武志町１０２７-１,132.776411,35.395127
5923,川跡,693-0014,出雲市武志町１０２７-１,132.776411,35.395127
5924,西出雲,693-0033,出雲市知井宮町,132.721897,35.334871
5925,遙堪,693-0057,島根県出雲市常松町,132.725637,35.389312
5926,高浜,693-0064,出雲市里方町７９３-３,132.746684,35.390677
5927,大寺,693-0074,出雲市東林木町３０２-５,132.787326,35.404423
5928,静間,694-0031,大田市静間町,132.468015,35.195467
5929,五十猛,694-0035,大田市五十猛町野田,132.440938,35.192792
5930,久手,694-0051,大田市久手町波根西,132.508178,35.22943
5931,大田市,694-0064,大田市大田町大田,132.499343,35.200864
5932,浅利,695-0002,江津市浅利町,132.274054,35.037084
5933,江津,695-0011,江津市江津町,132.223133,35.012801
5934,江津,695-0011,江津市江津町,132.223133,35.012801
5935,江津本町,695-0011,江津市江津町,132.230266,35.007212
5936,千金,695-0012,江津市金田町,132.249822,35.001635
5937,川平,695-0013,江津市川平町大字南川上,132.284411,34.996969
5938,都野津,695-0021,江津市都野津町,132.187398,34.9896
5939,石見川本,696-0001,邑智郡川本町大字川本,132.492624,34.99129
5940,木路原,696-0001,邑智郡川本町大字川本,132.508325,34.997514
5941,因原,696-0003,邑智郡川本町大字因原,132.473262,34.966514
5942,宇都井,696-0503,邑智郡邑南町宇都井,132.629657,34.906557
5943,江平,696-0601,邑智郡邑南町上田,132.702219,34.875252
5944,作木口,696-0601,邑智郡邑南町上田,132.707061,34.86017
5945,口羽,696-0603,邑智郡邑南町下口羽,132.671234,34.884442
5946,潮,696-0701,邑智郡美郷町潮村,132.632425,35.016034
5947,石見都賀,696-0704,邑智郡美郷町都賀本郷,132.642711,34.956356
5948,石見松原,696-0706,邑智郡美郷町長藤,132.615042,34.992792
5949,久代,697-0004,浜田市久代町,132.139174,34.949568
5950,下府,697-0006,浜田市下府町,132.110541,34.927322
5951,浜田,697-0022,浜田市浅井町,132.088588,34.902683
5952,西浜田,697-0062,浜田市熱田町,132.050434,34.869399
5953,周布,697-1326,浜田市治和町,132.017258,34.85812
5954,折居,697-1337,浜田市西村町,131.986769,34.826336
5955,益田,698-0024,益田市駅前町,131.838932,34.678311
5956,益田,698-0024,益田市駅前町,131.838932,34.678311
5957,益田,698-0024,益田市駅前町,131.838932,34.678311
5958,揖屋,699-0101,島根県松江市東出雲町揖屋804,133.149334,35.428062
5959,玉造温泉,699-0202,松江市玉湯町湯町,133.011825,35.430891
5960,宍道,699-0401,松江市宍道町宍道,132.909224,35.406925
5961,宍道,699-0401,松江市宍道町宍道,132.909224,35.406925
5962,南宍道,699-0402,松江市宍道町白石,132.918182,35.380075
5963,来待,699-0404,松江市宍道町東来待,132.951719,35.420722
5964,荘原,699-0501,島根県出雲市斐川町学頭1606,132.868139,35.393603
5965,直江,699-0624,島根県出雲市斐川町上直江1100,132.807578,35.383754
5966,出雲大社前,699-0711,出雲市大社町杵築南,132.687531,35.393245
5967,浜山公園北口,699-0732,出雲市大社町入南,132.70829,35.38926
5968,江南,699-0813,出雲市湖陵町三部,132.683263,35.31522
5969,出雲神西,699-0823,出雲市東神西町羽根板,132.702371,35.325116
5970,小田,699-0902,出雲市多伎町多岐,132.630215,35.28474
5971,田儀,699-0904,出雲市多伎町口田儀,132.590152,35.275256
5972,加茂中,699-1106,雲南市加茂町加茂中,132.910548,35.344096
5973,下久野,699-1212,雲南市大東町下久野,132.991949,35.264811
5974,南大東,699-1214,雲南市大東町上佐世,132.928405,35.307981
5975,出雲大東,699-1221,雲南市大東町飯田,132.958176,35.325597
5976,幡屋,699-1232,雲南市大東町仁和寺,132.939339,35.334879
5977,木次,699-1311,雲南市木次町里方,132.901905,35.294669
5978,日登,699-1322,雲南市木次町寺領,132.931261,35.276464
5979,出雲八代,699-1432,仁多郡奥出雲町馬馳,133.001448,35.22722
5980,三井野原,699-1500,仁多郡奥出雲町八川,133.116341,35.091399
5981,出雲三成,699-1511,仁多郡奥出雲町三成,133.009786,35.196669
5982,亀嵩,699-1702,仁多郡奥出雲町郡村,133.05279,35.206204
5983,八川,699-1811,仁多郡奥出雲町八川,133.089454,35.149334
5984,出雲坂根,699-1811,仁多郡奥出雲町八川,133.12067,35.10234
5985,出雲横田,699-1832,仁多郡奥出雲町横田,133.092394,35.177411
5986,波根,699-2211,大田市波根町中浜,132.526076,35.240137
5987,仁万,699-2301,大田市仁摩町仁万,132.403511,35.150972
5988,馬路,699-2304,大田市仁摩町馬路,132.387422,35.128011
5989,湯里,699-2502,大田市温泉津町湯里,132.375559,35.106568
5990,温泉津,699-2511,大田市温泉津町小浜,132.350826,35.091256
5991,石見福光,699-2514,大田市温泉津町福光,132.32885,35.076536
5992,黒松,699-2831,江津市黒松町,132.313388,35.056963
5993,波子,699-3161,江津市波子町,132.151287,34.964103
5994,敬川,699-3162,江津市敬川町,132.173971,34.977826
5995,三保三隅,699-3223,浜田市三隅町西河内,131.956055,34.795619
5996,岡見,699-3226,浜田市三隅町岡見,131.912526,34.771848
5997,鎌手,699-3506,益田市西平原町,131.878224,34.751677
5998,石見津田,699-3671,益田市津田町,131.864757,34.722685
5999,飯浦,699-3761,益田市飯浦町,131.702082,34.668791
6000,戸田小浜,699-3763,益田市戸田町,131.737783,34.673013
6001,川戸,699-4226,江津市桜江町川戸,132.333583,34.959735
6002,鹿賀,699-4501,江津市桜江町鹿賀,132.445753,34.962967
6003,石見川越,699-4502,江津市桜江町川越,132.4154,34.950276
6004,田津,699-4503,江津市桜江町田津,132.384492,34.951875
6005,粕淵,699-4621,邑智郡美郷町粕渕,132.592926,35.072447
6006,明塚,699-4624,邑智郡美郷町明塚,132.583933,35.048799
6007,石見簗瀬,699-4625,邑智郡美郷町簗瀬,132.565521,35.042339
6008,竹,699-4626,邑智郡美郷町乙原,132.529753,35.012676
6009,乙原,699-4626,邑智郡美郷町乙原,132.547479,35.026135
6010,浜原,699-4701,邑智郡美郷町浜原,132.599564,35.060043
6011,沢谷,699-4715,邑智郡美郷町石原,132.634682,35.057894
6012,本俣賀,699-5122,益田市本俣賀町,131.826922,34.652647
6013,石見横田,699-5133,益田市神田町,131.804506,34.617965
6014,日原,699-5207,鹿足郡津和野町枕瀬,131.831892,34.532494
6015,東青原,699-5213,鹿足郡津和野町添谷,131.79746,34.585026
6016,青原,699-5215,鹿足郡津和野町冨田,131.800633,34.560351
6017,青野山,699-5602,鹿足郡津和野町大字直地,131.803191,34.480962
6018,津和野,699-5605,鹿足郡津和野町大字後田,131.773727,34.472529
6019,法界院,700-0011,岡山市学南町,133.927547,34.684851
6020,岡山駅前,700-0023,岡山市駅前町１-１,133.9201,34.665458
6021,岡山駅前,700-0023,岡山市駅前町１-１,133.9201,34.665458
6022,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6023,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6024,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6025,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6026,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6027,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6028,岡山,700-0024,岡山市駅元町１丁目,133.918552,34.666572
6029,備前三門,700-0051,岡山市下伊福上町,133.900501,34.66786
6030,大安寺,700-0062,岡山市大安寺中町,133.887711,34.662894
